poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sample_size,created_at,party,candidate_id,candidate_name,pct,score change
87940,Fabrizio Ward,1.7,-0.1,Online Opt-In Panel/Text-to-Web,6.5,Michigan,2024-08-19,2024-08-21,400.0,8/29/24 09:40,DEM,16661,Kamala Harris,46.0,-4.699999999999996
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,702.0,8/19/24 08:54,DEM,16661,Kamala Harris,53.1,-4.699999999999996
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,702.0,8/19/24 14:41,DEM,16661,Kamala Harris,50.0,-4.699999999999996
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,,8/19/24 14:41,DEM,16661,Kamala Harris,50.0,-4.699999999999996
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,702.0,8/19/24 14:42,DEM,16661,Kamala Harris,50.8,-4.699999999999996
87824,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-08-12,2024-08-15,530.0,8/19/24 14:02,DEM,16661,Kamala Harris,44.0,-4.699999999999996
87729,Bullfinch,,,Online Opt-In Panel,4.0,Michigan,2024-08-08,2024-08-11,500.0,8/12/24 14:12,DEM,16661,Kamala Harris,48.0,-4.699999999999996
87729,Bullfinch,,,Online Opt-In Panel,4.0,Michigan,2024-08-08,2024-08-11,500.0,8/12/24 14:12,DEM,16661,Kamala Harris,46.0,-4.699999999999996
87785,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Michigan,2024-08-07,2024-08-11,600.0,8/15/24 13:01,DEM,16661,Kamala Harris,43.0,-4.699999999999996
87785,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Michigan,2024-08-07,2024-08-11,600.0,8/15/24 13:01,DEM,16661,Kamala Harris,48.0,-4.699999999999996
87713,InsiderAdvantage,2.0,-0.3,,5.0,Michigan,2024-08-06,2024-08-08,800.0,8/9/24 20:20,DEM,16661,Kamala Harris,49.0,-4.699999999999996
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:14,DEM,16661,Kamala Harris,45.0,-4.699999999999996
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:16,DEM,16661,Kamala Harris,50.0,-4.699999999999996
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:16,DEM,16661,Kamala Harris,44.0,-4.699999999999996
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:16,DEM,16661,Kamala Harris,48.0,-4.699999999999996
87849,Navigator,1.3,0.3,Text-to-Web,4.5,Michigan,2024-07-31,2024-08-08,600.0,8/20/24 15:24,DEM,16661,Kamala Harris,44.0,-4.699999999999996
87849,Navigator,1.3,0.3,Text-to-Web,4.5,Michigan,2024-07-31,2024-08-08,600.0,8/20/24 15:24,DEM,16661,Kamala Harris,47.0,-4.699999999999996
87685,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-07-31,2024-08-03,771.0,8/6/24 12:15,DEM,16661,Kamala Harris,41.0,-4.699999999999996
87765,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-07-26,2024-08-02,406.0,8/14/24 10:03,DEM,16661,Kamala Harris,46.0,-4.699999999999996
87765,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-07-26,2024-08-02,406.0,8/14/24 10:03,DEM,16661,Kamala Harris,49.0,-4.699999999999996
87645,Public Opinion Strategies,1.6,0.3,Online Opt-In Panel/Text-to-Web,3.0,Michigan,2024-07-23,2024-07-29,400.0,8/1/24 09:25,DEM,16661,Kamala Harris,45.0,-4.699999999999996
87623,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-07-24,2024-07-28,706.0,7/30/24 20:12,DEM,16661,Kamala Harris,51.0,-4.699999999999996
87623,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-07-24,2024-07-28,706.0,7/30/24 20:12,DEM,16661,Kamala Harris,53.0,-4.699999999999996
87577,SoCal Research,,,Online Ad,8.0,Michigan,2024-07-25,2024-07-26,500.0,7/26/24 16:26,DEM,16661,Kamala Harris,46.0,-4.699999999999996
87569,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-07-22,2024-07-24,512.0,7/26/24 09:48,DEM,16661,Kamala Harris,41.0,-4.699999999999996
87572,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-07-22,2024-07-24,600.0,7/26/24 09:48,DEM,16661,Kamala Harris,41.6,-4.699999999999996
87585,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-07-22,2024-07-24,1012.0,7/26/24 20:33,DEM,16661,Kamala Harris,43.0,-4.699999999999996
87585,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-07-22,2024-07-24,1012.0,7/26/24 20:34,DEM,16661,Kamala Harris,49.0,-4.699999999999996
87544,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-07-22,2024-07-23,800.0,7/25/24 09:06,DEM,16661,Kamala Harris,49.1,-4.699999999999996
87544,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-07-22,2024-07-23,800.0,7/25/24 09:06,DEM,16661,Kamala Harris,43.8,-4.699999999999996
87486,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-17,2024-07-18,650.0,7/18/24 20:18,DEM,16661,Kamala Harris,41.0,-4.699999999999996
87494,Civiqs,2.4,-0.2,Online Opt-In Panel/Online Ad,8.0,Michigan,2024-07-13,2024-07-16,532.0,7/19/24 15:24,DEM,16661,Kamala Harris,46.0,-4.699999999999996
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,DEM,16661,Kamala Harris,46.0,-4.699999999999996
89375,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-11-03,2024-11-04,1113.0,11/4/24 19:24,REP,16651,Donald Trump,49.6,1.2999999999999972
89375,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-11-03,2024-11-04,1113.0,11/4/24 19:24,REP,16651,Donald Trump,49.8,1.2999999999999972
89322,Research Co.,2.4,-0.5,Online Opt-In Panel,6.0,Michigan,2024-11-02,2024-11-03,450.0,11/4/24 08:43,REP,16651,Donald Trump,47.0,1.2999999999999972
89291,Patriot Polling,1.1,0.6,IVR/Text,5.0,Michigan,2024-11-01,2024-11-03,858.0,11/3/24 12:45,REP,16651,Donald Trump,48.5,1.2999999999999972
89315,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,4.0,Michigan,2024-11-01,2024-11-03,1079.0,11/3/24 21:49,REP,16651,Donald Trump,47.8,1.2999999999999972
89246,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-11-01,2024-11-02,1198.0,11/2/24 20:35,REP,16651,Donald Trump,49.3,1.2999999999999972
89246,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-11-01,2024-11-02,1198.0,11/2/24 20:35,REP,16651,Donald Trump,49.7,1.2999999999999972
89303,InsiderAdvantage,2.0,-0.3,,5.0,Michigan,2024-11-01,2024-11-02,800.0,11/3/24 16:26,REP,16651,Donald Trump,47.2,1.2999999999999972
89337,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-10-30,2024-11-02,790.0,11/4/24 09:15,REP,16651,Donald Trump,48.9,1.2999999999999972
89274,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-10-29,2024-11-02,998.0,11/3/24 09:22,REP,16651,Donald Trump,47.0,1.2999999999999972
89274,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-10-29,2024-11-02,998.0,11/3/24 09:22,REP,16651,Donald Trump,44.0,1.2999999999999972
89274,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-10-29,2024-11-02,998.0,11/3/24 09:22,REP,16651,Donald Trump,47.0,1.2999999999999972
89274,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-10-29,2024-11-02,998.0,11/3/24 09:22,REP,16651,Donald Trump,45.0,1.2999999999999972
89312,Mitchell,2.4,-0.2,Text-to-Web,7.0,Michigan,2024-10-29,2024-11-02,585.0,11/3/24 21:48,REP,16651,Donald Trump,48.0,1.2999999999999972
89312,Mitchell,2.4,-0.2,Text-to-Web,7.0,Michigan,2024-10-29,2024-11-02,585.0,11/3/24 21:48,REP,16651,Donald Trump,48.0,1.2999999999999972
89347,Florida Atlantic University/Mainstreet Research,,,Online Opt-In Panel/Text,6.0,Michigan,2024-10-25,2024-11-02,713.0,11/4/24 10:30,REP,16651,Donald Trump,47.0,1.2999999999999972
89347,Florida Atlantic University/Mainstreet Research,,,Online Opt-In Panel/Text,6.0,Michigan,2024-10-25,2024-11-02,733.0,11/4/24 11:31,REP,16651,Donald Trump,46.0,1.2999999999999972
89279,ActiVote,,,App Panel,8.0,Michigan,2024-10-08,2024-11-02,400.0,11/3/24 09:22,REP,16651,Donald Trump,50.3,1.2999999999999972
89355,Focaldata,,,Online Opt-In Panel,9.0,Michigan,2024-10-03,2024-11-01,2092.0,11/4/24 14:40,REP,16651,Donald Trump,44.0,1.2999999999999972
89355,Focaldata,,,Online Opt-In Panel,9.0,Michigan,2024-10-03,2024-11-01,1941.0,11/4/24 14:40,REP,16651,Donald Trump,44.0,1.2999999999999972
89355,Focaldata,,,Online Opt-In Panel,9.0,Michigan,2024-10-03,2024-11-01,2092.0,11/4/24 14:40,REP,16651,Donald Trump,45.0,1.2999999999999972
89145,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-10-30,2024-10-31,1136.0,10/31/24 15:46,REP,16651,Donald Trump,49.2,1.2999999999999972
89145,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-10-30,2024-10-31,1136.0,10/31/24 15:46,REP,16651,Donald Trump,49.3,1.2999999999999972
89207,OnMessage Inc.,1.1,0.2,,1.0,Michigan,2024-10-29,2024-10-31,800.0,11/1/24 16:31,REP,16651,Donald Trump,48.0,1.2999999999999972
89190,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-10-28,2024-10-31,1731.0,11/1/24 14:24,REP,16651,Donald Trump,47.0,1.2999999999999972
89201,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-10-25,2024-10-31,985.0,11/1/24 16:15,REP,16651,Donald Trump,45.0,1.2999999999999972
89201,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-10-25,2024-10-31,942.0,11/1/24 16:15,REP,16651,Donald Trump,45.0,1.2999999999999972
89201,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-10-25,2024-10-31,985.0,11/1/24 16:15,REP,16651,Donald Trump,46.0,1.2999999999999972
89201,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-10-25,2024-10-31,942.0,11/1/24 16:15,REP,16651,Donald Trump,47.0,1.2999999999999972
89263,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-10-22,2024-10-31,1108.0,11/3/24 09:20,REP,16651,Donald Trump,47.5,1.2999999999999972
89138,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Michigan,2024-10-27,2024-10-30,600.0,10/31/24 15:07,REP,16651,Donald Trump,47.0,1.2999999999999972
89138,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Michigan,2024-10-27,2024-10-30,600.0,10/31/24 15:07,REP,16651,Donald Trump,48.0,1.2999999999999972
89161,Marist College,2.9,-0.9,Live Phone/Online Opt-In Panel/Text-to-Web,9.0,Michigan,2024-10-27,2024-10-30,1356.0,11/1/24 09:04,REP,16651,Donald Trump,48.0,1.2999999999999972
89161,Marist College,2.9,-0.9,Live Phone/Online Opt-In Panel/Text-to-Web,9.0,Michigan,2024-10-27,2024-10-30,1214.0,11/1/24 09:04,REP,16651,Donald Trump,48.0,1.2999999999999972
89123,Mitchell,2.4,-0.2,,7.0,Michigan,2024-10-28,2024-10-29,,10/31/24 12:09,REP,16651,Donald Trump,48.0,1.2999999999999972
89059,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-10-25,2024-10-29,983.0,10/29/24 16:37,REP,16651,Donald Trump,49.2,1.2999999999999972
89059,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-10-25,2024-10-29,983.0,10/29/24 16:37,REP,16651,Donald Trump,49.3,1.2999999999999972
89065,Quantus Insights,,,Online Opt-In Panel,5.5,Michigan,2024-10-26,2024-10-28,844.0,10/29/24 19:40,REP,16651,Donald Trump,48.5,1.2999999999999972
89110,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-10-24,2024-10-28,988.0,10/30/24 19:33,REP,16651,Donald Trump,46.0,1.2999999999999972
89110,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-10-24,2024-10-28,1275.0,10/30/24 19:33,REP,16651,Donald Trump,45.0,1.2999999999999972
89110,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-10-24,2024-10-28,988.0,10/30/24 19:33,REP,16651,Donald Trump,49.0,1.2999999999999972
89110,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-10-24,2024-10-28,1275.0,10/30/24 19:33,REP,16651,Donald Trump,48.0,1.2999999999999972
89120,The Washington Post,,,Live Phone/Text-to-Web,9.0,Michigan,2024-10-24,2024-10-28,1003.0,10/31/24 08:58,REP,16651,Donald Trump,46.0,1.2999999999999972
89120,The Washington Post,,,Live Phone/Text-to-Web,9.0,Michigan,2024-10-24,2024-10-28,1003.0,10/31/24 08:58,REP,16651,Donald Trump,47.0,1.2999999999999972
89163,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2024-10-24,2024-10-28,600.0,11/1/24 09:05,REP,16651,Donald Trump,45.0,1.2999999999999972
89099,CNN/SSRS,2.8,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10.0,Michigan,2024-10-23,2024-10-28,726.0,10/30/24 13:06,REP,16651,Donald Trump,43.0,1.2999999999999972
88976,InsiderAdvantage,2.0,-0.3,,5.0,Michigan,2024-10-26,2024-10-27,800.0,10/28/24 08:46,REP,16651,Donald Trump,48.5,1.2999999999999972
89003,Emerson,2.9,-1.1,IVR/Online Opt-In Panel,7.0,Michigan,2024-10-25,2024-10-27,1000.0,10/29/24 08:54,REP,16651,Donald Trump,49.8,1.2999999999999972
89032,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-10-25,2024-10-27,728.0,10/29/24 13:25,REP,16651,Donald Trump,48.0,1.2999999999999972
89082,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,2024-10-24,2024-10-27,500.0,10/30/24 09:31,REP,16651,Donald Trump,47.4,1.2999999999999972
89017,Susquehanna,2.3,-0.3,,5.5,Michigan,2024-10-23,2024-10-27,400.0,10/29/24 10:26,REP,16651,Donald Trump,46.6,1.2999999999999972
88969,Patriot Polling,1.1,0.6,IVR/Text,5.0,Michigan,2024-10-24,2024-10-26,796.0,10/28/24 08:46,REP,16651,Donald Trump,50.0,1.2999999999999972
89046,CES / YouGov,3.0,-1.1,Online Matched Sample,10.0,Michigan,2024-10-01,2024-10-25,2347.0,10/29/24 16:37,REP,16651,Donald Trump,45.0,1.2999999999999972
89046,CES / YouGov,3.0,-1.1,Online Matched Sample,10.0,Michigan,2024-10-01,2024-10-25,2336.0,10/29/24 16:37,REP,16651,Donald Trump,46.0,1.2999999999999972
88994,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-10-22,2024-10-24,600.0,10/28/24 18:55,REP,16651,Donald Trump,43.7,1.2999999999999972
89116,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Matched Sample,9.0,Michigan,2024-10-16,2024-10-24,600.0,10/31/24 08:55,REP,16651,Donald Trump,45.0,1.2999999999999972
88945,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-10-20,2024-10-22,1115.0,10/25/24 12:30,REP,16651,Donald Trump,47.0,1.2999999999999972
88893,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,2024-10-17,2024-10-21,1136.0,10/23/24 14:04,REP,16651,Donald Trump,46.0,1.2999999999999972
88893,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,2024-10-17,2024-10-21,1136.0,10/23/24 14:04,REP,16651,Donald Trump,46.0,1.2999999999999972
88845,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,4.0,Michigan,2024-10-18,2024-10-20,1090.0,10/22/24 09:06,REP,16651,Donald Trump,46.0,1.2999999999999972
88901,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-10-16,2024-10-20,756.0,10/23/24 19:17,REP,16651,Donald Trump,45.0,1.2999999999999972
88901,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-10-16,2024-10-20,756.0,10/23/24 19:17,REP,16651,Donald Trump,46.0,1.2999999999999972
88901,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-10-16,2024-10-20,705.0,10/23/24 19:17,REP,16651,Donald Trump,46.0,1.2999999999999972
88901,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-10-16,2024-10-20,705.0,10/23/24 19:17,REP,16651,Donald Trump,46.0,1.2999999999999972
88830,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-10-16,2024-10-18,1008.0,10/21/24 13:07,REP,16651,Donald Trump,47.0,1.2999999999999972
88797,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-10-12,2024-10-17,1529.0,10/20/24 13:11,REP,16651,Donald Trump,49.6,1.2999999999999972
88797,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-10-12,2024-10-17,1529.0,10/20/24 13:11,REP,16651,Donald Trump,50.2,1.2999999999999972
88779,Bullfinch,,,Online Opt-In Panel,4.0,Michigan,2024-10-11,2024-10-17,600.0,10/18/24 14:49,REP,16651,Donald Trump,45.0,1.2999999999999972
88779,Bullfinch,,,Online Opt-In Panel,4.0,Michigan,2024-10-11,2024-10-17,600.0,10/18/24 14:49,REP,16651,Donald Trump,43.0,1.2999999999999972
88760,RMG Research,2.3,-0.4,Online Opt-In Panel,5.0,Michigan,2024-10-10,2024-10-16,789.0,10/17/24 13:51,REP,16651,Donald Trump,49.0,1.2999999999999972
88749,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-10-06,2024-10-15,1065.0,10/17/24 13:25,REP,16651,Donald Trump,47.0,1.2999999999999972
88811,Washington Post/George Mason University,2.7,-0.8,Live Phone/Text-to-Web/Email/Mail-to-Web,9.0,Michigan,2024-09-30,2024-10-15,687.0,10/21/24 08:43,REP,16651,Donald Trump,47.0,1.2999999999999972
88811,Washington Post/George Mason University,2.7,-0.8,Live Phone/Text-to-Web/Email/Mail-to-Web,9.0,Michigan,2024-09-30,2024-10-15,687.0,10/21/24 09:24,REP,16651,Donald Trump,47.0,1.2999999999999972
88744,Mitchell,2.4,-0.2,,7.0,Michigan,2024-10-14,2024-10-14,589.0,10/17/24 09:45,REP,16651,Donald Trump,47.0,1.2999999999999972
88744,Mitchell,2.4,-0.2,,7.0,Michigan,2024-10-14,2024-10-14,589.0,10/17/24 09:45,REP,16651,Donald Trump,48.5,1.2999999999999972
88728,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-10-12,2024-10-14,682.0,10/16/24 12:21,REP,16651,Donald Trump,47.0,1.2999999999999972
88689,SoCal Strategies,,,Online Opt-In Panel,9.0,Michigan,2024-10-11,2024-10-13,692.0,10/15/24 08:55,REP,16651,Donald Trump,48.0,1.2999999999999972
88708,MRG (Marketing Resource Group),1.8,0.1,Live Phone,6.0,Michigan,2024-10-07,2024-10-11,600.0,10/15/24 19:39,REP,16651,Donald Trump,44.0,1.2999999999999972
88924,Michigan State University/YouGov,2.5,-0.6,Online Matched Sample,3.0,Michigan,2024-09-23,2024-10-10,845.0,10/24/24 16:24,REP,16651,Donald Trump,47.6,1.2999999999999972
88636,InsiderAdvantage,2.0,-0.3,Text,5.0,Michigan,2024-10-08,2024-10-09,800.0,10/10/24 19:55,REP,16651,Donald Trump,48.0,1.2999999999999972
88626,Fabrizio/McLaughlin,,0.3,Live Phone/Text-to-Web,1.0,Michigan,2024-10-06,2024-10-09,800.0,10/10/24 14:36,REP,16651,Donald Trump,49.0,1.2999999999999972
88656,ActiVote,,,App Panel,8.0,Michigan,2024-09-15,2024-10-09,400.0,10/11/24 10:25,REP,16651,Donald Trump,48.8,1.2999999999999972
88608,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-10-05,2024-10-08,950.0,10/10/24 08:53,REP,16651,Donald Trump,49.6,1.2999999999999972
88700,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Michigan,2024-10-02,2024-10-08,600.0,10/15/24 11:00,REP,16651,Donald Trump,46.0,1.2999999999999972
88700,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Michigan,2024-10-02,2024-10-08,600.0,10/15/24 11:00,REP,16651,Donald Trump,49.0,1.2999999999999972
88641,Fabrizio/GBAO,,,,6.0,Michigan,2024-09-28,2024-10-08,600.0,10/11/24 08:48,REP,16651,Donald Trump,45.0,1.2999999999999972
88641,Fabrizio/GBAO,,,,6.0,Michigan,2024-09-28,2024-10-08,600.0,10/11/24 08:48,REP,16651,Donald Trump,47.0,1.2999999999999972
88574,Research Co.,2.4,-0.5,Online Opt-In Panel,6.0,Michigan,2024-10-05,2024-10-07,450.0,10/8/24 14:28,REP,16651,Donald Trump,48.0,1.2999999999999972
88591,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,2024-10-03,2024-10-07,1007.0,10/9/24 14:04,REP,16651,Donald Trump,50.0,1.2999999999999972
88591,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,2024-10-03,2024-10-07,1007.0,10/9/24 14:04,REP,16651,Donald Trump,51.0,1.2999999999999972
88545,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-10-01,2024-10-04,600.0,10/7/24 19:26,REP,16651,Donald Trump,44.2,1.2999999999999972
88533,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-09-27,2024-10-02,839.0,10/7/24 12:53,REP,16651,Donald Trump,46.0,1.2999999999999972
88650,OnMessage Public Strategies,1.1,0.2,Live Phone,1.0,Michigan,2024-09-24,2024-10-02,500.0,10/11/24 10:25,REP,16651,Donald Trump,46.0,1.2999999999999972
88504,Mitchell,2.4,-0.2,Text-to-Web,7.0,Michigan,2024-09-30,2024-09-30,709.0,10/3/24 14:03,REP,16651,Donald Trump,49.0,1.2999999999999972
88504,Mitchell,2.4,-0.2,Text-to-Web,7.0,Michigan,2024-09-30,2024-09-30,709.0,10/3/24 14:03,REP,16651,Donald Trump,47.0,1.2999999999999972
88484,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,4.0,Michigan,2024-09-28,2024-09-30,1086.0,10/2/24 12:56,REP,16651,Donald Trump,46.9,1.2999999999999972
88596,Global Strategy Group/North Star Opinion Research,,,,3.5,Michigan,2024-09-23,2024-09-29,404.0,10/9/24 14:16,REP,16651,Donald Trump,48.0,1.2999999999999972
88596,Global Strategy Group/North Star Opinion Research,,,,3.5,Michigan,2024-09-23,2024-09-29,404.0,10/9/24 14:16,REP,16651,Donald Trump,49.0,1.2999999999999972
88440,RMG Research,2.3,-0.4,Online Opt-In Panel,5.0,Michigan,2024-09-24,2024-09-27,789.0,10/1/24 14:08,REP,16651,Donald Trump,47.0,1.2999999999999972
88404,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-09-21,2024-09-26,688.0,9/28/24 10:30,REP,16651,Donald Trump,47.0,1.2999999999999972
88404,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-09-21,2024-09-26,688.0,9/28/24 10:30,REP,16651,Donald Trump,46.0,1.2999999999999972
88404,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-09-21,2024-09-26,688.0,9/28/24 10:30,REP,16651,Donald Trump,47.0,1.2999999999999972
88404,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-09-21,2024-09-26,688.0,9/28/24 10:31,REP,16651,Donald Trump,46.0,1.2999999999999972
88411,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-09-20,2024-09-25,918.0,9/29/24 13:12,REP,16651,Donald Trump,50.4,1.2999999999999972
88411,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,2024-09-20,2024-09-25,918.0,9/29/24 13:12,REP,16651,Donald Trump,50.6,1.2999999999999972
88385,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-09-19,2024-09-25,894.0,9/26/24 20:25,REP,16651,Donald Trump,45.0,1.2999999999999972
88385,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-09-19,2024-09-25,894.0,9/26/24 20:25,REP,16651,Donald Trump,47.0,1.2999999999999972
88385,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-09-19,2024-09-25,800.0,9/26/24 20:25,REP,16651,Donald Trump,46.0,1.2999999999999972
88385,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-09-19,2024-09-25,800.0,9/26/24 20:25,REP,16651,Donald Trump,47.0,1.2999999999999972
88471,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-09-19,2024-09-25,416.0,10/2/24 09:06,REP,16651,Donald Trump,46.0,1.2999999999999972
88471,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-09-19,2024-09-25,416.0,10/2/24 09:06,REP,16651,Donald Trump,48.0,1.2999999999999972
88890,RG Strategies,,,Live Phone/Text-to-Web/Email,2.0,Michigan,2024-09-19,2024-09-23,400.0,10/23/24 13:56,REP,16651,Donald Trump,45.0,1.2999999999999972
88441,Remington,2.6,-0.6,,7.0,Michigan,2024-09-16,2024-09-20,800.0,10/1/24 10:18,REP,16651,Donald Trump,47.0,1.2999999999999972
88290,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-09-16,2024-09-19,993.0,9/23/24 13:10,REP,16651,Donald Trump,45.0,1.2999999999999972
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Matched Sample,9.0,Michigan,2024-09-11,2024-09-19,650.0,9/26/24 10:43,REP,16651,Donald Trump,43.0,1.2999999999999972
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,2024-09-16,2024-09-18,500.0,9/24/24 09:12,REP,16651,Donald Trump,45.4,1.2999999999999972
