,Unnamed: 0,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
710,8106,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204623,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,48.0
711,8107,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204630,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,40.0
712,8108,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204630,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,43.0
713,8109,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204630,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,8.0
714,8110,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204630,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,GRE,Stein,31116,Jill Stein,2.0
715,8111,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204630,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,West,31097,Cornel West,2.0
716,8112,87603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,7/1/24,7/8/24,,,,,,,204630,607.0,lv,,lv,,7/29/24 20:13,,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/new-polling-swing-state-voters-want-next-president-to-reject-bidens-antitrust-policies/,https://netchoice.org/wp-content/uploads/2024/07/NetChoice-July-2024-Biden-Antitrust-Survey-Topline-1.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,LIB,Oliver,31790,Chase Oliver,0.0
717,8191,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202094,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,45.0
718,8192,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202094,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,39.0
719,8193,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202094,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,6.0
720,8194,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202094,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,West,31097,Cornel West,2.0
721,8195,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202094,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,GRE,Stein,31116,Jill Stein,1.0
722,8196,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202094,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,LIB,Oliver,31790,Chase Oliver,1.0
723,8197,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202095,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,48.0
724,8198,87318,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,7/1/24,7/5/24,,,,,,,202095,694.0,rv,,rv,,7/6/24 13:34,,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro.morningconsult.com/analysis/swing-state-polling-july-2024,https://pro-assets.morningconsult.com/wp-uploads/2024/07/Bloomberg-Election-Tracking-Wave-9-Toplines-Crosstabs.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,43.0
725,8321,87337,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,,7.0,Michigan,6/30/24,7/2/24,,,,,,,202377,1000.0,rv,,rv,,7/8/24 13:02,,https://nypost.com/2024/07/08/us-news/biden-lags-behind-in-all-of-the-key-battleground-states-by-4-point-average-new-poll/,https://nypost.com/2024/07/08/us-news/biden-lags-behind-in-all-of-the-key-battleground-states-by-4-point-average-new-poll/,,,,,DEM,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,44.0
726,8322,87337,1102,Emerson,2154,DemNextGen,Emerson College,88,Emerson College,2.9,-1.1,,7.0,Michigan,6/30/24,7/2/24,,,,,,,202377,1000.0,rv,,rv,,7/8/24 13:02,,https://nypost.com/2024/07/08/us-news/biden-lags-behind-in-all-of-the-key-battleground-states-by-4-point-average-new-poll/,https://nypost.com/2024/07/08/us-news/biden-lags-behind-in-all-of-the-key-battleground-states-by-4-point-average-new-poll/,,,,,DEM,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,45.0
727,8376,87327,1056,Remington,2153,American Fuel & Petrochemical Manufacturers,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Michigan,6/29/24,7/1/24,,,,,,,202367,584.0,lv,,lv,,7/8/24 11:32,,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,,,,,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,42.0
728,8377,87327,1056,Remington,2153,American Fuel & Petrochemical Manufacturers,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Michigan,6/29/24,7/1/24,,,,,,,202367,584.0,lv,,lv,,7/8/24 11:32,,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,,,,,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,45.0
729,8378,87327,1056,Remington,2153,American Fuel & Petrochemical Manufacturers,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Michigan,6/29/24,7/1/24,,,,,,,202367,584.0,lv,,lv,,7/8/24 11:32,,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,,,,,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,6.0
730,8379,87327,1056,Remington,2153,American Fuel & Petrochemical Manufacturers,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Michigan,6/29/24,7/1/24,,,,,,,202367,584.0,lv,,lv,,7/8/24 11:32,,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,,,,,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,GRE,Stein,31116,Jill Stein,1.0
731,8380,87327,1056,Remington,2153,American Fuel & Petrochemical Manufacturers,Remington Research Group,279,Remington Research Group,2.6,-0.6,,7.0,Michigan,6/29/24,7/1/24,,,,,,,202367,584.0,lv,,lv,,7/8/24 11:32,,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html,,,,,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,West,31097,Cornel West,1.0
732,8506,87342,1879,1983 Labs,,,1983 Labs,852,1983 Labs,,,Online Opt-In Panel,1.0,Michigan,6/28/24,6/30/24,,,,,,,202382,563.0,lv,,lv,,7/8/24 13:03,,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,41.0
733,8507,87342,1879,1983 Labs,,,1983 Labs,852,1983 Labs,,,Online Opt-In Panel,1.0,Michigan,6/28/24,6/30/24,,,,,,,202382,563.0,lv,,lv,,7/8/24 13:03,,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,45.0
734,8508,87342,1879,1983 Labs,,,1983 Labs,852,1983 Labs,,,Online Opt-In Panel,1.0,Michigan,6/28/24,6/30/24,,,,,,,202382,563.0,lv,,lv,,7/8/24 13:03,,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,5.0
735,8509,87342,1879,1983 Labs,,,1983 Labs,852,1983 Labs,,,Online Opt-In Panel,1.0,Michigan,6/28/24,6/30/24,,,,,,,202382,563.0,lv,,lv,,7/8/24 13:03,,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,https://projects.fivethirtyeight.com/polls/20240708_Swing_1983Labs.pdf,,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,LIB,Oliver,31790,Chase Oliver,0.78
736,8623,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201759,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,45.0
737,8624,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201759,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,49.0
738,8625,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201760,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,38.0
739,8626,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201760,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,42.0
740,8627,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201760,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,10.0
741,8628,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201760,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,GRE,Stein,31116,Jill Stein,2.0
742,8629,87277,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,6/21/24,6/26/24,,,,,,,201760,600.0,lv,,lv,,6/29/24 18:46,,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/news/elections/poll-shows-trump-with-4-point-lead-over-biden-in-michigan/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/06/EPIC-MRA-Statewide_June2024-poll-data.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,West,31097,Cornel West,2.0
743,8784,87258,1876,P2 Insights,2126,Building America's Future,P2 Insights,334,The Tyson Group,1.1,0.1,Live Phone/Text-to-Web,1.0,Michigan,6/11/24,6/20/24,,,,,,,201646,650.0,lv,,lv,,6/27/24 11:15,,https://www.washingtonexaminer.com/news/campaigns/presidential/3060935/age-and-economy-top-concerns-of-battleground-state-voters-in-pre-debate-poll/,https://www.washingtonexaminer.com/news/campaigns/presidential/3060935/age-and-economy-top-concerns-of-battleground-state-voters-in-pre-debate-poll/,https://buildingamericasfuture.com/wp-content/uploads/2024/06/Trumps-Lead-Expands-in-Battlegrounds-as-Voters-View-Biden-as-Too-Old.pdf,,,False,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,40.0
744,8785,87258,1876,P2 Insights,2126,Building America's Future,P2 Insights,334,The Tyson Group,1.1,0.1,Live Phone/Text-to-Web,1.0,Michigan,6/11/24,6/20/24,,,,,,,201646,650.0,lv,,lv,,6/27/24 11:15,,https://www.washingtonexaminer.com/news/campaigns/presidential/3060935/age-and-economy-top-concerns-of-battleground-state-voters-in-pre-debate-poll/,https://www.washingtonexaminer.com/news/campaigns/presidential/3060935/age-and-economy-top-concerns-of-battleground-state-voters-in-pre-debate-poll/,https://buildingamericasfuture.com/wp-content/uploads/2024/06/Trumps-Lead-Expands-in-Battlegrounds-as-Voters-View-Biden-as-Too-Old.pdf,,,False,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,43.0
745,8786,87258,1876,P2 Insights,2126,Building America's Future,P2 Insights,334,The Tyson Group,1.1,0.1,Live Phone/Text-to-Web,1.0,Michigan,6/11/24,6/20/24,,,,,,,201646,650.0,lv,,lv,,6/27/24 11:15,,https://www.washingtonexaminer.com/news/campaigns/presidential/3060935/age-and-economy-top-concerns-of-battleground-state-voters-in-pre-debate-poll/,https://www.washingtonexaminer.com/news/campaigns/presidential/3060935/age-and-economy-top-concerns-of-battleground-state-voters-in-pre-debate-poll/,https://buildingamericasfuture.com/wp-content/uploads/2024/06/Trumps-Lead-Expands-in-Battlegrounds-as-Voters-View-Biden-as-Too-Old.pdf,,,False,REP,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,8.0
746,8833,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201266,1000.0,rv,,rv,,6/20/24 13:12,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,49.3
747,8834,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201266,1000.0,rv,,rv,,6/20/24 13:12,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,50.7
748,8835,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201273,1000.0,rv,,rv,,6/20/24 13:13,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Biden,19368,Joe Biden,41.9
749,8836,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201273,1000.0,rv,,rv,,6/20/24 13:13,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,44.0
750,8837,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201273,1000.0,rv,,rv,,6/20/24 13:13,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,Kennedy,31042,Robert F. Kennedy,5.2
751,8838,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201273,1000.0,rv,,rv,,6/20/24 13:13,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,IND,West,31097,Cornel West,1.2
752,8839,87209,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,6/13/24,6/18/24,,,,,,,201273,1000.0,rv,,rv,,6/20/24 13:13,,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,https://emersoncollegepolling.com/june-2024-state-polls-trump-maintains-edge-over-biden/,,https://docs.google.com/spreadsheets/d/1vGeTKW3MRDR5dXHM2IjM8ORz7HOyP5Le/edit#gid=532631346,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,GRE,Stein,31116,Jill Stein,0.8
