poll_id,pollster_id,pollster,pollster_rating_id,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sample_size,population,population_full,created_at,url,source,internal,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
87462,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,3/16/24,3/20/24,1000.0,rv,rv,7/18/24 09:42,https://emersoncollegepolling.com/july-2024-swing-state-polls/,,,DEM,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,43.6
87462,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,3/16/24,3/20/24,1000.0,rv,rv,7/18/24 09:42,https://emersoncollegepolling.com/july-2024-swing-state-polls/,,,DEM,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,45.5
86662,1302,Echelon Insights,407,2.7,-0.8,Live Phone/Text-to-Web,9.0,Michigan,3/12/24,3/19/24,400.0,lv,lv,4/15/24 11:08,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/04/Echelon-Insights-Survey.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,45.0
86662,1302,Echelon Insights,407,2.7,-0.8,Live Phone/Text-to-Web,9.0,Michigan,3/12/24,3/19/24,400.0,lv,lv,4/15/24 11:08,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/04/Echelon-Insights-Survey.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,51.0
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,49.7
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,50.3
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,40.6
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,43.2
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,4.6
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,0.6
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:22,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,1.0
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:23,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Whitmer,28588,Gretchen Whitmer,49.5
86502,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Email,7.0,Michigan,3/14/24,3/18/24,1000.0,rv,rv,3/21/24 09:23,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,44.6
86509,1866,CNN/SSRS,844,2.8,-0.6,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,1097.0,rv,rv,3/22/24 10:01,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,42.0
86509,1866,CNN/SSRS,844,2.8,-0.6,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,1097.0,rv,rv,3/22/24 10:01,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,50.0
86509,1866,CNN/SSRS,844,2.8,-0.6,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,1097.0,rv,rv,3/22/24 10:01,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,34.0
86509,1866,CNN/SSRS,844,2.8,-0.6,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,1097.0,rv,rv,3/22/24 10:01,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,40.0
86509,1866,CNN/SSRS,844,2.8,-0.6,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,1097.0,rv,rv,3/22/24 10:01,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,18.0
86509,1866,CNN/SSRS,844,2.8,-0.6,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,1097.0,rv,rv,3/22/24 10:01,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,4.0
86531,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,3/14/24,3/17/24,616.0,lv,lv,3/25/24 12:43,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,39.0
86531,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,3/14/24,3/17/24,616.0,lv,lv,3/25/24 12:43,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,41.0
86531,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,3/14/24,3/17/24,616.0,lv,lv,3/25/24 12:43,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,6.0
86531,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,3/14/24,3/17/24,616.0,lv,lv,3/25/24 12:43,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,0.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,44.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,47.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,42.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,44.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,6.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,1.0
86511,317,Mitchell,213,2.4,-0.2,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,627.0,lv,lv,3/24/24 13:06,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,1.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,45.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,48.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,36.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,41.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,10.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,3.0
86472,396,Quinnipiac,267,2.8,-0.5,Live Phone,9.0,Michigan,3/8/24,3/12/24,1487.0,rv,rv,3/14/24 14:41,https://poll.qu.edu/poll-release?releaseid=3893,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,4.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,40.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,40.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,9.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,3.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,2.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,45.0
86547,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,3/8/24,3/12/24,698.0,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,45.0
86192,1001,North Star Opinion Research,233,1.1,0.3,Live Phone/Text-to-Web,3.0,Michigan,2/22/24,2/25/24,600.0,lv,lv,2/26/24 16:46,https://www.amworkers.com/news,,,REP,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,43.0
86192,1001,North Star Opinion Research,233,1.1,0.3,Live Phone/Text-to-Web,3.0,Michigan,2/22/24,2/25/24,600.0,lv,lv,2/26/24 16:46,https://www.amworkers.com/news,,,REP,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,43.0
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,44.0
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,46.0
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,38.7
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,42.4
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,5.8
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,1.4
86181,1102,Emerson,88,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web/Email,7.0,Michigan,2/20/24,2/24/24,1000.0,rv,rv,2/26/24 07:25,https://emersoncollegepolling.com/michigan-2024-poll-trump-46-biden-44/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,1.1
86193,1714,Kaplan Strategies,124,2.0,-0.9,,4.5,Michigan,2/22/24,2/23/24,1019.0,rv,rv,2/26/24 16:46,https://www.scribd.com/document/708632316/Trump-Noem-Ticket-is-Top-Pick-Among-Michigan-Voters-in-New-Poll,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,36.0
86193,1714,Kaplan Strategies,124,2.0,-0.9,,4.5,Michigan,2/22/24,2/23/24,1019.0,rv,rv,2/26/24 16:46,https://www.scribd.com/document/708632316/Trump-Noem-Ticket-is-Top-Pick-Among-Michigan-Voters-in-New-Poll,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,46.0
86140,143,EPIC/MRA,84,1.9,-0.7,Live Phone,3.0,Michigan,2/13/24,2/18/24,600.0,lv,lv,2/21/24 09:52,https://www.freep.com/story/news/politics/elections/2024/02/21/michigan-poll-biden-trump-israeli-ceasefire/72670981007/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,41.0
86140,143,EPIC/MRA,84,1.9,-0.7,Live Phone,3.0,Michigan,2/13/24,2/18/24,600.0,lv,lv,2/21/24 09:52,https://www.freep.com/story/news/politics/elections/2024/02/21/michigan-poll-biden-trump-israeli-ceasefire/72670981007/,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,45.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,40.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,41.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,9.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,1.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,1.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,44.0
86232,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2/12/24,2/18/24,702.0,rv,rv,2/29/24 09:44,https://pro.morningconsult.com/articles/morning-consult-bloomberg-news-survey-bidens-and-trumps-ballot-performance-as-of-february-2024,,,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,46.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:20,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,45.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:20,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,47.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,37.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,42.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,11.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,2.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,3.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,42.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Haley,16640,Nikki Haley,43.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,35.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Haley,16640,Nikki Haley,26.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,Kennedy,31042,Robert F. Kennedy,23.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,IND,West,31097,Cornel West,3.0
85960,1597,Beacon/Shaw,103,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2/8/24,2/12/24,1106.0,rv,rv,2/14/24 21:21,https://www.foxnews.com/politics/fox-news-poll-biden-trump-close-race-michigan,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,GRE,Stein,31116,Jill Stein,3.0
86245,1859,Focaldata,837,,,Online Opt-In Panel,3.0,Michigan,1/17/24,1/23/24,933.0,a,a,3/1/24 14:14,https://www.focaldata.com/blog/bi-focal-12-how-biden-can-still-beat-trump,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,DEM,Biden,19368,Joe Biden,41.0
86245,1859,Focaldata,837,,,Online Opt-In Panel,3.0,Michigan,1/17/24,1/23/24,933.0,a,a,3/1/24 14:14,https://www.focaldata.com/blog/bi-focal-12-how-biden-can-still-beat-trump,,False,,8820,2024,U.S. President,0,11/5/24,general,False,False,True,REP,Trump,16651,Donald Trump,43.0
